AirportID,Year,Month,Day,Time,TimeZone,SkyCondition,Visibility,WeatherType,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,ValueForWindCharacter,StationPressure,PressureTendency,PressureChange,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter,__index_level_0__
13342,2013,8,28,1124,-6,OVC004,2.5,BR,73.0,23.0,71.0,21.6,70.0,21.0,90.0,13.0,030,,29.27,,,,SP,,30.01,1491
14747,2013,7,18,1253,-8,SCT028,10.0,,72.0,22.2,62.0,16.3,54.0,12.2,53.0,5.0,VR ,,29.74,,,30.22,AA,,30.21,1492
13931,2013,9,24,1651,-5,CLR,10.0,,69.0,20.6,59.0,15.2,52.0,11.1,55.0,0.0,000,,29.93,,,29.96,AA,,29.96,1493
11433,2013,6,30,353,-5,FEW060 BKN100 BKN130,10.0,,64.0,17.8,59.0,15.2,56.0,13.3,75.0,5.0,350,,29.07,,,29.77,AA,,29.78,1494
11433,2013,4,28,1653,-5,OVC005,1.0,BR,55.0,12.8,54.0,12.1,53.0,11.7,93.0,6.0,090,,29.16,,,29.87,AA,0.02,29.87,1495
12266,2013,9,20,1053,-6,SCT012 SCT044 BKN080,10.0,,82.0,27.8,81.0,26.9,80.0,26.7,94.0,5.0,220,,29.71,,,29.81,AA,0.03,29.82,1496
13796,2013,10,4,753,-8,CLR,10.0,,67.0,19.4,49.0,9.7,29.0,-1.7,24.0,18.0,360,,29.96,,,30.05,AA,,30.05,1497
14679,2013,6,25,1951,-8,FEW013,10.0,,69.0,20.6,64.0,17.8,61.0,16.1,76.0,8.0,310,,29.9,,,29.93,AA,,29.93,1498
13495,2013,7,12,1953,-6,FEW032 SCT080 SCT250,10.0,,81.0,27.2,72.0,22.0,67.0,19.4,63.0,0.0,000,,29.86,,,29.88,AA,,29.88,1499
11259,2013,9,25,653,-6,CLR,10.0,,64.0,17.8,59.0,15.2,56.0,13.3,75.0,0.0,000,,29.36,,,29.86,AA,,29.89,1500
12339,2013,6,15,2054,-5,FEW110 OVC230,10.0,,73.0,22.8,66.0,18.6,61.0,16.1,66.0,6.0,210,,29.1,,,29.94,AA,,29.96,1501
12892,2013,8,13,1053,-8,FEW017,6.0,HZ,71.0,21.7,64.0,17.9,60.0,15.6,68.0,7.0,260,,29.61,,,29.96,AA,,29.96,1502
14843,2013,4,19,556,-4,SCT032 BKN050,10.0,,78.0,25.6,71.0,21.5,67.0,19.4,69.0,16.0,080,24.0,30.02,,,30.03,AA,T,30.03,1503
13931,2013,8,30,13,-5,FEW021 BKN025,10.0,,73.0,23.0,69.0,20.2,66.0,19.0,79.0,7.0,060,,29.98,,,,SP,,30.01,1504
14908,2013,8,25,2153,-8,FEW010,10.0,,68.0,20.0,63.0,17.3,60.0,15.6,76.0,0.0,000,,29.84,,,29.9,AA,,29.9,1505
14635,2013,4,13,953,-5,FEW035,10.0,,80.0,26.7,70.0,21.2,65.0,18.3,60.0,6.0,020,,29.95,3.0,14.0,29.97,AA,,29.98,1506
11278,2013,8,13,708,-5,SCT030 BKN065 OVC090,8.0,-RA,79.0,26.0,74.0,23.4,72.0,22.0,79.0,7.0,260,,29.74,,,,SP,,29.81,1507
13795,2013,6,2,1815,-5,CLR,10.0,,81.0,27.0,71.0,21.7,66.0,19.0,60.0,15.0,170,,29.87,,,,AA,,29.97,1508
14747,2013,7,4,1353,-8,BKN025,10.0,,67.0,19.4,59.0,14.7,52.0,11.1,59.0,8.0,140,,29.66,,,30.14,AA,,30.13,1509
12264,2013,6,19,1652,-5,FEW040 BKN070 BKN250,10.0,,76.0,24.4,66.0,18.9,60.0,15.6,58.0,0.0,000,,29.72,,,30.06,AA,,30.07,1510
10397,2013,6,16,1146,-5,SCT022 BKN070 BKN250,10.0,,81.0,27.0,74.0,23.0,70.0,21.0,69.0,7.0,VR ,,29.03,,,,SP,,30.13,1511
13931,2013,4,19,2051,-5,FEW032 SCT044,10.0,,75.0,23.9,67.0,19.6,63.0,17.2,66.0,23.0,210,33.0,29.78,,,29.8,AA,T,29.81,1512
10529,2013,10,6,1451,-5,BKN006 OVC012,1.5,-DZ BR,58.0,14.4,57.0,14.1,57.0,13.9,97.0,7.0,040,,29.94,,,30.14,AA,0.01,30.14,1513
14524,2013,9,15,454,-5,CLR,10.0,,53.0,11.7,51.0,10.5,49.0,9.4,86.0,0.0,000,,30.02,,,30.22,AA,,30.2,1514
11278,2013,5,10,313,-5,FEW002 SCT250,6.0,BR BCFG,59.0,15.0,58.0,14.3,57.0,14.0,93.0,0.0,000,,29.93,,,,SP,,30.0,1515
10299,2013,4,18,1653,-9,CLR,10.0,,36.0,2.2,29.0,-1.7,14.0,-10.0,40.0,6.0,240,,29.97,,,30.11,AA,,30.11,1516
14747,2013,9,30,1145,-8,FEW008 SCT017 BKN040,6.0,-RA BR,52.0,11.0,50.0,9.9,48.0,9.0,86.0,14.0,210,21.0,29.31,,,,SP,,29.77,1517
13244,2013,5,16,1954,-6,OVC100,10.0,,71.0,21.7,65.0,18.2,61.0,16.1,71.0,7.0,130,,29.55,,,29.9,AA,T,29.91,1518
12954,2013,8,18,1553,-8,CLR,10.0,,70.0,21.1,63.0,17.4,59.0,15.0,68.0,9.0,160,,29.8,,,29.84,AA,,29.84,1519
12889,2013,6,20,1456,-8,CLR,10.0,,97.0,36.1,57.0,13.9,8.0,-13.3,4.0,17.0,210,25.0,27.41,,,29.59,AA,,29.68,1520
13931,2013,10,14,2051,-5,FEW014,10.0,,63.0,17.2,60.0,15.3,57.0,13.9,81.0,16.0,030,24.0,30.16,,,30.19,AA,,30.19,1521
13495,2013,6,13,153,-6,CLR,10.0,,76.0,24.4,74.0,23.3,73.0,22.8,90.0,3.0,270,,30.0,,,30.02,AA,,30.02,1522
10529,2013,7,18,51,-5,FEW100 SCT250,10.0,,79.0,26.1,74.0,23.1,71.0,21.7,77.0,5.0,190,,29.83,,,30.01,AA,,30.02,1523
15376,2013,8,5,853,-7,BKN110,10.0,,80.0,26.7,67.0,19.5,60.0,15.6,51.0,15.0,070,25.0,27.4,,,29.93,AA,,30.08,1524
10423,2013,9,7,153,-6,CLR,10.0,,75.0,23.9,73.0,22.7,72.0,22.2,90.0,3.0,160,,29.46,,,29.96,AA,,29.99,1525
14869,2013,6,3,2253,-7,CLR,10.0,,60.0,15.6,44.0,6.5,24.0,-4.4,25.0,7.0,140,,25.68,,,29.85,AA,,29.98,1526
14771,2013,8,13,654,-8,FEW007 OVC010,10.0,,57.0,14.0,55.0,12.9,54.0,12.0,90.0,5.0,170,,29.97,,,,SP,,29.99,1527
13795,2013,5,2,635,-5,OVC005,6.0,,59.0,15.0,58.0,14.3,57.0,14.0,93.0,16.0,040,21.0,30.16,,,,AA,,30.27,1528
12451,2013,9,6,1756,-5,FEW032 SCT100 BKN200,10.0,,79.0,26.1,76.0,24.1,74.0,23.3,85.0,7.0,190,,29.98,,,30.02,AA,,30.02,1529
10721,2013,10,26,154,-5,FEW070,10.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,9.0,230,,30.12,,,30.15,AA,,30.15,1530
12953,2013,8,10,2251,-5,SCT250,10.0,,74.0,23.3,62.0,16.8,54.0,12.2,50.0,7.0,360,,30.01,,,30.04,AA,,30.04,1531
14869,2013,5,10,2153,-7,FEW080 SCT120,10.0,,68.0,20.0,52.0,10.9,37.0,2.8,32.0,3.0,130,,25.89,,,30.08,AA,,30.22,1532
14570,2013,9,7,2055,-8,CLR,10.0,,75.0,23.9,55.0,12.6,38.0,3.3,26.0,10.0,330,,25.59,,,29.91,AA,,30.07,1533
10721,2013,10,20,154,-5,BKN048 OVC110,10.0,,56.0,13.3,53.0,11.8,51.0,10.6,83.0,8.0,210,,29.67,,,29.7,AA,,29.7,1534
14730,2013,6,12,156,-5,CLR,10.0,,79.0,26.1,72.0,22.3,69.0,20.6,72.0,5.0,230,,29.39,,,29.9,AA,,29.91,1535
13930,2013,6,29,551,-6,OVC009,10.0,,65.0,18.3,63.0,17.3,62.0,16.7,90.0,8.0,360,,28.9,,,29.6,AA,,29.61,1536
14771,2013,10,29,1156,-8,FEW010 BKN038 BKN042,10.0,,62.0,16.7,52.0,11.0,42.0,5.6,48.0,9.0,250,,29.97,,,29.99,AA,,29.99,1537
12451,2013,6,26,1656,-5,FEW040 SCT130 BKN250,10.0,,84.0,28.9,74.0,23.5,70.0,21.1,63.0,13.0,140,,29.98,,,30.01,AA,,30.01,1538
12339,2013,10,7,754,-5,FEW019,10.0,,47.0,8.3,44.0,6.7,41.0,5.0,80.0,13.0,290,,29.06,,,29.93,AA,,29.92,1539
11057,2013,6,18,952,-5,FEW017 SCT022 OVC150,10.0,,77.0,25.0,72.0,22.3,70.0,21.1,79.0,9.0,210,,29.11,,,29.9,AA,,29.93,1540
14771,2013,10,5,956,-8,CLR,10.0,,73.0,22.8,52.0,11.0,28.0,-2.2,19.0,7.0,110,,30.18,,,30.19,AA,,30.2,1541
12264,2013,9,9,1652,-5,SCT040 BKN140 BKN220,10.0,,77.0,25.0,68.0,19.7,62.0,16.7,60.0,9.0,160,,29.78,,,30.12,AA,,30.13,1542
10397,2013,4,12,952,-5,FEW015 SCT040 SCT060,10.0,,59.0,15.0,53.0,11.7,48.0,8.9,67.0,13.0,280,,28.76,1.0,20.0,29.84,AA,,29.85,1543
12892,2013,4,28,753,-8,OVC011,6.0,HZ,61.0,16.1,57.0,13.9,54.0,12.2,78.0,0.0,000,,29.65,,,29.99,AA,,30.0,1544
14524,2013,10,15,336,-5,FEW003,6.0,BR,54.0,12.0,53.0,11.6,52.0,11.0,93.0,5.0,360,,30.01,,,,SP,,30.19,1545
14908,2013,7,30,353,-8,BKN017,10.0,,64.0,17.8,59.0,15.2,56.0,13.3,75.0,0.0,000,,30.01,,,30.06,AA,,30.07,1546
13930,2013,7,11,1151,-6,FEW065,10.0,,78.0,25.6,61.0,16.2,49.0,9.4,36.0,9.0,060,,29.38,,,30.09,AA,,30.1,1547
10821,2013,5,19,1852,-5,FEW013 SCT020 OVC070,9.0,,68.0,20.0,65.0,18.2,63.0,17.0,84.0,9.0,080,,29.94,,,,SP,,30.11,1548
13303,2013,10,2,2032,-5,SCT018CB BKN026 OVC046,10.0,-RA,75.0,24.0,73.0,22.7,72.0,22.0,90.0,8.0,220,,30.01,,,,SP,,30.04,1549
13244,2013,10,10,517,-6,FEW005 SCT021,6.0,BR,64.0,18.0,62.0,16.7,61.0,16.0,90.0,0.0,000,,29.76,,,,SP,,30.12,1550
13851,2013,8,7,1252,-6,BKN130 BKN250,10.0,,92.0,33.3,76.0,24.7,70.0,21.1,49.0,6.0,080,,28.49,,,29.81,AA,,29.87,1551
13244,2013,10,5,554,-6,BKN130,10.0,,74.0,23.3,71.0,21.8,70.0,21.1,87.0,0.0,000,,29.65,,,29.99,AA,,30.01,1552
15304,2013,8,11,2153,-5,FEW045,10.0,,84.0,28.9,77.0,25.0,74.0,23.3,72.0,3.0,320,,30.13,,,30.13,AA,,30.14,1553
14027,2013,7,12,1353,-5,FEW026 SCT039 BKN250,10.0,,87.0,30.6,77.0,24.7,72.0,22.2,61.0,8.0,200,,29.9,,,29.92,AA,,29.92,1554
10693,2013,5,26,353,-6,FEW070,10.0,,53.0,11.7,51.0,10.7,50.0,10.0,90.0,0.0,000,,29.58,,,30.22,AA,,30.23,1555
12889,2013,5,6,1956,-8,SCT090 BKN120,10.0,,69.0,20.6,53.0,11.6,38.0,3.3,32.0,11.0,200,,27.52,,,29.74,AA,,29.79,1556
14492,2013,9,12,1744,-5,SCT050CB BKN095 BKN200,10.0,TS,84.0,29.0,74.0,23.5,70.0,21.0,63.0,6.0,280,,29.38,,,,SP,,29.85,1557
11042,2013,9,14,1851,-5,FEW250,10.0,,58.0,14.4,51.0,10.7,45.0,7.2,62.0,6.0,020,,29.28,,,30.14,AA,,30.14,1558
14893,2013,4,6,553,-8,BKN060,10.0,,53.0,11.7,52.0,11.0,51.0,10.6,93.0,7.0,160,,30.11,,,30.15,AA,,30.15,1559
13795,2013,4,8,835,-5,CLR,10.0,,66.0,19.0,62.0,16.5,59.0,15.0,78.0,10.0,230,,30.12,,,,AA,,30.22,1560
14307,2013,9,29,832,-5,BKN002,2.0,BR,54.0,12.0,54.0,12.2,54.0,12.0,100.0,0.0,000,,30.18,,,,SP,,30.25,1561
11066,2013,6,4,1451,-5,BKN200,10.0,,73.0,22.8,58.0,14.2,45.0,7.2,37.0,0.0,000,,29.23,,,30.1,AA,,30.11,1562
14570,2013,8,9,155,-8,CLR,10.0,,61.0,16.1,56.0,13.5,53.0,11.7,75.0,0.0,000,,25.55,,,29.86,AA,T,30.03,1563
11697,2013,7,25,1853,-5,FEW042,10.0,,88.0,31.1,76.0,24.5,71.0,21.7,57.0,8.0,260,,29.98,,,29.98,AA,,29.99,1564
11433,2013,4,16,609,-5,SCT015CB BKN028CB OVC075,2.5,+TSRA BR,52.0,11.0,50.0,9.9,48.0,9.0,86.0,7.0,230,,29.3,,,,SP,,30.01,1565
14831,2013,5,6,1053,-8,SCT049 BKN060 OVC070,10.0,-RA,65.0,18.3,56.0,13.4,49.0,9.4,56.0,8.0,180,,29.83,,,29.88,AA,T,29.88,1566
13930,2013,4,9,251,-6,BKN005CB BKN043CB OVC085,8.0,-TSRA,40.0,4.4,40.0,4.1,39.0,3.9,96.0,10.0,040,,29.25,8.0,7.0,29.97,AA,0.10,29.97,1567
11042,2013,8,30,1351,-5,FEW045 SCT050 SCT250,10.0,,86.0,30.0,73.0,22.8,67.0,19.4,53.0,11.0,230,,29.07,,,29.91,AA,,29.93,1568
12264,2013,4,1,1552,-5,BKN070 BKN085 BKN100,10.0,,52.0,11.1,42.0,5.8,30.0,-1.1,43.0,18.0,310,34.0,29.47,1.0,22.0,29.82,AA,,29.82,1569
11057,2013,7,13,2152,-5,BKN019 BKN031 OVC042,10.0,,75.0,23.9,74.0,23.1,73.0,22.8,94.0,8.0,050,,29.29,,,30.09,AA,0.01,30.12,1570
10693,2013,10,16,1753,-6,OVC005,3.0,-RA BR,61.0,16.1,60.0,15.4,59.0,15.0,93.0,6.0,350,,29.31,,,29.95,AA,0.02,29.96,1571
11278,2013,5,21,240,-5,BKN007 BKN250,10.0,,68.0,20.0,67.0,19.3,66.0,19.0,93.0,5.0,190,,29.9,,,,SP,,29.97,1572
15016,2013,6,25,851,-6,FEW150 BKN250,10.0,,86.0,30.0,76.0,24.2,71.0,21.7,61.0,14.0,210,21.0,29.22,,,29.93,AA,,29.98,1573
11697,2013,10,10,1553,-5,SCT035,10.0,,84.0,28.9,74.0,23.2,69.0,20.6,61.0,14.0,030,20.0,29.93,,,29.94,AA,,29.94,1574
14843,2013,5,9,56,-4,BKN016 OVC023,5.0,+RA BR,76.0,24.4,75.0,23.6,74.0,23.3,94.0,10.0,130,,30.08,,,30.09,AA,1.05,30.09,1575
12339,2013,8,1,254,-5,FEW009,3.0,BR,66.0,18.9,65.0,18.1,64.0,17.8,93.0,6.0,280,,29.1,,,29.94,AA,,29.96,1576
11066,2013,9,11,151,-5,SCT250,7.0,,78.0,25.6,73.0,22.9,71.0,21.7,79.0,5.0,160,,29.24,,,30.09,AA,,30.12,1577
15376,2013,10,24,1453,-7,CLR,10.0,,91.0,32.8,57.0,14.0,24.0,-4.4,9.0,8.0,330,,27.26,,,29.78,AA,,29.92,1578
14524,2013,9,29,1354,-5,SCT030 BKN070,10.0,,72.0,22.2,62.0,16.6,55.0,12.8,55.0,7.0,030,,29.9,,,30.09,AA,,30.08,1579
12266,2013,9,1,253,-6,FEW250,10.0,,78.0,25.6,74.0,23.2,72.0,22.2,82.0,3.0,180,,29.77,,,29.88,AA,,29.88,1580
14679,2013,8,17,751,-8,FEW011,10.0,,70.0,21.1,65.0,18.0,61.0,16.1,73.0,7.0,280,,29.93,,,29.96,AA,,29.96,1581
11057,2013,7,21,1152,-5,BKN022 BKN120 BKN250,10.0,,83.0,28.3,76.0,24.4,73.0,22.8,72.0,5.0,230,,29.21,,,30.0,AA,,30.03,1582
13795,2013,6,10,1155,-5,SCT030 BKN042,10.0,,86.0,30.0,77.0,24.9,73.0,23.0,65.0,14.0,200,,29.96,,,,AA,,30.06,1583
15376,2013,8,25,2253,-7,FEW110,10.0,,76.0,24.4,73.0,22.5,71.0,21.7,85.0,,,,27.38,,,29.91,AA,0.01,30.05,1584
12889,2013,6,19,1056,-8,CLR,10.0,,91.0,32.8,57.0,13.7,21.0,-6.1,8.0,8.0,260,,27.46,,,29.65,AA,,29.73,1585
13931,2013,7,2,1432,-5,FEW020 BKN029 OVC043,7.0,-RA,81.0,27.0,75.0,24.1,73.0,23.0,77.0,10.0,170,,30.14,,,,SP,,30.17,1586
10693,2013,5,7,551,-6,SCT003 SCT130 SCT200,0.5,FG,48.0,9.0,48.0,8.8,48.0,9.0,100.0,3.0,190,,29.31,,,,SP,,29.96,1587
12953,2013,8,8,344,-5,BKN024 BKN038 OVC048,10.0,,72.0,22.0,68.0,20.0,66.0,19.0,82.0,7.0,170,,30.01,,,,SP,,30.04,1588
13796,2013,4,9,1753,-8,FEW200,10.0,,69.0,20.6,59.0,14.9,51.0,10.6,53.0,13.0,310,,29.96,,,30.04,AA,,30.05,1589
14027,2013,7,18,1453,-5,SCT020 BKN150 BKN250,10.0,,83.0,28.6,77.0,24.8,74.0,23.1,74.0,9.0,130,,30.06,,,,AA,,30.08,1590
13244,2013,5,6,1145,-6,FEW019 BKN030 OVC040,10.0,,61.0,16.0,57.0,13.9,54.0,12.0,78.0,16.0,330,22.0,29.55,,,,SP,,29.91,1591
10423,2013,5,16,1753,-6,FEW065,10.0,,89.0,31.7,77.0,25.0,72.0,22.2,57.0,14.0,140,,29.18,,,29.68,AA,,29.71,1592
12478,2013,6,4,1451,-5,FEW070,10.0,,74.0,23.3,56.0,13.2,39.0,3.9,28.0,14.0,300,20.0,29.98,,,30.01,AA,,30.01,1593
14307,2013,6,2,2149,-5,FEW009 SCT130 SCT170,10.0,,66.0,19.0,64.0,17.8,63.0,17.0,90.0,8.0,200,,29.78,,,,SP,,29.85,1594
10299,2013,9,9,553,-9,BKN065 OVC095,10.0,,49.0,9.4,47.0,8.3,45.0,7.2,86.0,3.0,300,,29.64,,,29.78,AA,T,29.78,1595
13303,2013,10,28,1553,-5,FEW040 SCT300,10.0,,83.0,28.3,68.0,19.9,59.0,15.0,44.0,11.0,080,,30.06,,,30.09,AA,,30.09,1596
13487,2013,9,11,453,-6,BKN300,10.0,,67.0,19.4,64.0,17.7,62.0,16.7,84.0,5.0,200,,29.12,,,30.01,AA,,30.02,1597
12339,2013,7,24,2254,-5,CLR,10.0,,65.0,18.3,58.0,14.2,52.0,11.1,63.0,6.0,050,,29.15,,,30.0,AA,,30.02,1598
14122,2013,10,15,251,-5,CLR,10.0,,52.0,11.1,51.0,10.5,50.0,10.0,93.0,0.0,000,,28.87,,,30.18,AA,,30.16,1599
13303,2013,5,29,535,-5,SCT007 BKN015 OVC038,5.0,RA BR,73.0,23.0,72.0,22.4,72.0,22.0,97.0,3.0,050,,30.0,,,,SP,,30.03,1600
13830,2013,7,12,54,-10,CLR,10.0,,73.0,22.8,70.0,21.3,69.0,20.6,87.0,11.0,060,,30.0,,,30.07,AA,T,30.05,1601
15016,2013,9,10,851,-6,CLR,10.0,,86.0,30.0,74.0,23.2,68.0,20.0,55.0,10.0,250,,29.34,,,30.05,AA,,30.1,1602
15304,2013,10,25,1553,-5,FEW250,10.0,,81.0,27.2,63.0,16.9,49.0,9.4,33.0,6.0,060,,30.16,,,30.16,AA,,30.17,1603
11042,2013,4,30,751,-5,CLR,10.0,,60.0,15.6,57.0,13.9,55.0,12.8,84.0,9.0,170,,29.24,,,30.09,AA,,30.1,1604
13931,2013,10,10,1058,-5,CLR005 CLR009,1.0,,64.0,18.0,,,64.0,18.0,,16.0,030,23.0,,,,,SP,,29.89,1605
13487,2013,4,3,753,-6,CLR,10.0,,31.0,-0.6,26.0,-3.2,16.0,-8.9,54.0,8.0,160,,29.49,,,30.44,AA,,30.4,1606
12191,2013,6,22,153,-6,FEW250,9.0,,77.0,25.0,74.0,23.4,73.0,22.8,88.0,0.0,000,,29.97,,,30.03,AA,,30.02,1607
13232,2013,5,17,751,-6,SCT090 BKN120 BKN250,10.0,,66.0,18.9,57.0,13.6,49.0,9.4,54.0,6.0,130,,29.36,,,30.01,AA,,30.02,1608
12954,2013,4,21,159,-8,OVC002,2.0,BR,59.0,15.0,58.0,14.3,57.0,14.0,93.0,0.0,000,,29.91,,,,SP,,29.95,1609
13487,2013,4,24,1753,-6,FEW017 BKN055 OVC090,10.0,,40.0,4.4,37.0,2.8,33.0,0.6,76.0,15.0,310,23.0,29.03,3.0,2.0,29.95,AA,T,29.92,1610
13796,2013,10,1,653,-8,FEW010 SCT120 BKN200,10.0,,60.0,15.6,53.0,11.7,47.0,8.3,62.0,6.0,220,,29.91,,,30.01,AA,,30.01,1611
10397,2013,9,26,152,-5,BKN006 OVC012,10.0,,64.0,17.8,62.0,16.7,61.0,16.1,90.0,8.0,040,,28.8,,,29.88,AA,,29.89,1612
13244,2013,10,27,1254,-6,BKN055 BKN080 OVC180,10.0,,65.0,18.3,59.0,14.8,54.0,12.2,68.0,0.0,000,,29.69,,,30.05,AA,,30.05,1613
14307,2013,7,26,615,-5,BKN009 BKN035 OVC055,3.0,RA BR,63.0,17.0,62.0,16.5,61.0,16.0,93.0,16.0,360,,29.89,,,,SP,,29.96,1614
10713,2013,6,5,953,-7,CLR,10.0,,75.0,23.9,53.0,11.9,33.0,0.6,22.0,3.0,080,,27.11,,,30.03,AA,,30.1,1615
10397,2013,7,7,252,-5,BKN005 OVC012,1.5,BR,72.0,22.2,71.0,21.4,70.0,21.1,93.0,5.0,180,,29.04,,,30.11,AA,,30.14,1616
14869,2013,9,6,753,-7,FEW110 SCT140,10.0,,82.0,27.8,63.0,17.4,52.0,11.1,35.0,14.0,130,,25.79,,,29.92,AA,,30.11,1617
11433,2013,7,10,1953,-5,FEW045 SCT210,10.0,,76.0,24.4,67.0,19.2,61.0,16.1,60.0,8.0,320,,29.17,,,29.87,AA,,29.88,1618
14307,2013,9,14,1451,-5,BKN038,10.0,,69.0,20.6,59.0,14.9,51.0,10.6,53.0,7.0,VR ,,29.86,,,29.93,AA,,29.93,1619
14893,2013,9,3,953,-8,CLR,10.0,,77.0,25.0,64.0,17.7,55.0,12.8,47.0,6.0,240,,29.91,,,29.95,AA,,29.95,1620
14100,2013,9,7,1154,-5,FEW050 SCT100 SCT250,10.0,,76.0,24.4,59.0,15.2,46.0,7.8,35.0,3.0,VR ,,30.03,,,30.06,AA,,30.06,1621
15304,2013,7,23,353,-5,FEW030 SCT130 BKN250,10.0,,81.0,27.2,77.0,24.8,75.0,23.9,82.0,7.0,240,,30.04,,,30.05,AA,,30.05,1622
10721,2013,6,5,154,-5,FEW250,10.0,,59.0,15.0,51.0,10.5,43.0,6.1,56.0,7.0,320,,30.08,,,30.11,AA,,30.11,1623
11066,2013,4,22,551,-5,CLR,10.0,,40.0,4.4,34.0,1.0,24.0,-4.4,53.0,7.0,090,,29.46,,,30.35,AA,,30.34,1624
12266,2013,7,13,753,-6,SCT055,10.0,,84.0,28.9,76.0,24.6,73.0,22.8,70.0,5.0,VR ,,29.88,,,29.98,AA,,29.99,1625
13796,2013,9,16,1553,-8,FEW010,10.0,,70.0,21.1,64.0,17.7,60.0,15.6,71.0,17.0,260,,29.72,,,29.82,AA,,29.82,1626
10423,2013,5,24,2353,-6,BKN016 BKN022,10.0,,70.0,21.1,69.0,20.3,68.0,20.0,93.0,7.0,010,,29.59,,,30.1,AA,,30.12,1627
12266,2013,4,20,1453,-6,FEW060,10.0,,68.0,20.0,55.0,12.5,42.0,5.6,39.0,17.0,140,22.0,30.03,6.0,27.0,30.14,AA,,30.14,1628
14683,2013,5,9,651,-6,BKN006 OVC026,2.0,-DZ BR,70.0,21.1,69.0,20.7,69.0,20.6,97.0,7.0,140,,29.07,,,29.89,AA,T,29.94,1629
13930,2013,8,31,1258,-6,BKN015,10.0,,75.0,24.0,72.0,22.0,70.0,21.0,85.0,10.0,070,,29.1,,,,SP,,29.82,1630
15376,2013,6,30,353,-7,CLR,10.0,,89.0,31.7,63.0,16.9,44.0,6.7,21.0,8.0,130,20.0,27.23,,,29.7,AA,,29.89,1631
12478,2013,7,7,2151,-5,FEW140 SCT250,10.0,,82.0,27.8,73.0,22.5,68.0,20.0,63.0,8.0,230,,29.93,,,29.96,AA,,29.96,1632
11066,2013,8,10,1551,-5,BKN046 BKN200,10.0,,83.0,28.3,70.0,21.0,63.0,17.2,51.0,8.0,250,,29.19,,,30.05,AA,,30.07,1633
14100,2013,5,25,1954,-5,FEW080 SCT250,10.0,,59.0,15.0,45.0,7.4,28.0,-2.2,31.0,11.0,330,,30.02,,,30.05,AA,,30.05,1634
12953,2013,5,13,1151,-5,SCT065 BKN250,10.0,,54.0,12.2,41.0,5.2,23.0,-5.0,30.0,21.0,260,25.0,30.0,,,30.03,AA,,30.03,1635
10713,2013,8,21,1253,-7,CLR,10.0,,87.0,30.6,61.0,15.9,41.0,5.0,20.0,5.0,180,,27.05,,,29.94,AA,,30.03,1636
14831,2013,7,17,853,-8,OVC014,10.0,,60.0,15.6,57.0,13.7,54.0,12.2,81.0,5.0,320,,30.06,,,30.11,AA,,30.11,1637
10423,2013,9,30,553,-6,CLR,8.0,,61.0,16.1,60.0,15.7,60.0,15.6,97.0,0.0,000,,29.38,,,29.89,AA,,29.91,1638
15016,2013,4,18,1151,-6,SCT065CB OVC090,5.0,-TSRA BR,64.0,17.8,62.0,16.7,61.0,16.1,90.0,15.0,140,,28.85,8.0,16.0,29.58,AA,0.22,29.6,1639
14570,2013,8,26,1855,-8,BKN050,10.0,,77.0,25.0,55.0,12.7,36.0,2.2,23.0,13.0,290,21.0,25.54,,,29.88,AA,,30.02,1640
14100,2013,7,3,1754,-5,SCT043 SCT060 BKN250,10.0,,86.0,30.0,77.0,24.9,73.0,22.8,65.0,9.0,210,,30.16,,,30.19,AA,,30.19,1641
13931,2013,10,10,451,-5,OVC007,10.0,,63.0,17.2,63.0,17.2,63.0,17.2,100.0,24.0,040,34.0,29.89,,,29.92,AA,,29.92,1642
11042,2013,10,6,1829,-5,SCT043CB BKN070 OVC095,1.0,+TSRA SQ,73.0,22.8,68.0,20.2,66.0,18.9,79.0,33.0,220,55.0,28.9,,,,SP,,29.75,1643
14908,2013,7,8,2153,-8,FEW010,10.0,,70.0,21.1,64.0,17.7,60.0,15.6,71.0,6.0,220,,29.86,,,29.91,AA,,29.92,1644
14307,2013,7,30,351,-5,FEW060,10.0,,66.0,18.9,60.0,15.6,56.0,13.3,70.0,3.0,290,,30.0,,,30.06,AA,,30.07,1645
14307,2013,8,23,151,-5,FEW070,6.0,BR,70.0,21.1,69.0,20.3,68.0,20.0,93.0,3.0,260,,29.78,,,29.84,AA,,29.85,1646
13795,2013,10,12,315,-5,OVC010,5.0,,63.0,17.0,61.0,15.9,59.0,15.0,87.0,0.0,000,,29.84,,,,AA,,29.94,1647
14524,2013,8,1,2152,-5,SCT008 BKN150 OVC240,10.0,,72.0,22.0,69.0,20.7,68.0,20.0,87.0,0.0,000,,29.72,,,,SP,,29.9,1648
10299,2013,10,9,2253,-9,CLR,10.0,,44.0,6.7,37.0,2.8,27.0,-2.8,51.0,6.0,190,,29.57,,,29.71,AA,,29.71,1649
13342,2013,9,2,1252,-6,BKN033 BKN045,10.0,,69.0,20.6,62.0,16.8,58.0,14.4,68.0,9.0,040,,29.22,,,29.95,AA,,29.96,1650
